0,0.0056814,0.011363,0.017044,0.022726,0.028407,0.034088,0.03977,0.045451,0.051133,0.056814,0.062495,0.068177,0.073858,0.079539,0.085221,0.090902,0.096584,0.10227,0.10795,0.11363,0.11931,0.12499,0.13067,0.13635,0.14203,0.14772,0.1534,0.15908,0.16476,0.17044,0.17612,0.1818,0.18749,0.19317,0.19885,0.20453,0.21021,0.21589,0.22157,0.22726,0.23294,0.23862,0.2443,0.24998,0.25566,0.26134,0.26703,0.27271,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.28407,0.28975,0.29543,0.30111,0.3068,0.31248,0.31816,0.32384,0.32952,0.3352,0.34088,0.34656,0.35225,0.35793,0.36361,0.36929,0.37497,0.38065,0.38633,0.39202,0.3977,0.40338,0.40906,0.41474,0.42042,0.4261,0.43179,0.43747,0.44315,0.44883,0.45451,0.46019,0.46587,0.47156,0.47724,0.48292,0.4886,0.49428,0.49996,0.50564,0.51133,0.51701,0.52269,0.52837,0.53405,0.53973,0.54541,0.5511,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678
0,0.011813,0.023617,0.035405,0.047169,0.058903,0.0706,0.082256,0.093866,0.10543,0.11693,0.12839,0.13978,0.15112,0.16241,0.17364,0.18482,0.19595,0.20704,0.21808,0.2291,0.24008,0.25104,0.26198,0.27291,0.28384,0.29477,0.30571,0.31667,0.32765,0.33866,0.34971,0.3608,0.37193,0.38311,0.39434,0.40563,0.41697,0.42837,0.43982,0.45133,0.4629,0.47451,0.48617,0.49787,0.5096,0.52137,0.53316,0.54496,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.55678,0.56859,0.58039,0.59218,0.60395,0.61568,0.62738,0.63903,0.65064,0.6622,0.67371,0.68516,0.69656,0.7079,0.71918,0.73042,0.7416,0.75273,0.76381,0.77486,0.78587,0.79685,0.80781,0.81875,0.82969,0.84061,0.85155,0.86249,0.87345,0.88443,0.89544,0.90649,0.91757,0.9287,0.93989,0.95112,0.9624,0.97375,0.98514,0.9966,1.0081,1.0197,1.0313,1.0429,1.0546,1.0664,1.0781,1.0899,1.1017,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136,1.1136
0,-0.00083546,-0.0016676,-0.0024933,-0.0033094,-0.0041127,-0.0049001,-0.0056684,-0.0064145,-0.0071352,-0.0078275,-0.0084885,-0.0091154,-0.0097054,-0.010256,-0.010765,-0.011229,-0.011648,-0.012019,-0.012339,-0.012609,-0.012827,-0.012991,-0.013101,-0.013157,-0.013157,-0.013103,-0.012995,-0.012832,-0.012615,-0.012347,-0.012027,-0.011657,-0.011239,-0.010774,-0.010266,-0.0097148,-0.0091245,-0.0084971,-0.0078353,-0.0071422,-0.0064205,-0.0056734,-0.0049041,-0.0041157,-0.0033114,-0.0024945,-0.0016682,-0.00083563,-2.9157e-08,-2.8537e-08,-2.7918e-08,-2.7301e-08,-2.6684e-08,-2.6069e-08,-2.5454e-08,-2.4839e-08,-2.4225e-08,-2.361e-08,-2.2996e-08,-2.2382e-08,-2.1768e-08,-2.1153e-08,-2.0539e-08,-1.9925e-08,-1.9311e-08,-1.8696e-08,-1.8082e-08,-1.7467e-08,-1.6853e-08,-1.6239e-08,-1.5624e-08,-1.5009e-08,-1.4395e-08,-1.3779e-08,-1.3164e-08,-1.2547e-08,-1.193e-08,-1.1312e-08,-1.0693e-08,-1.0072e-08,-9.45e-09,-8.8259e-09,-8.1999e-09,-7.5719e-09,-6.9418e-09,-6.3096e-09,-5.6753e-09,-5.0388e-09,-4.4003e-09,-3.7599e-09,-3.1175e-09,-2.4734e-09,-1.8275e-09,-1.1799e-09,-5.3087e-10,1.1971e-10,7.719e-10,-0,0.00083546,0.0016676,0.0024933,0.0033094,0.0041127,0.0049001,0.0056684,0.0064145,0.0071352,0.0078275,0.0084885,0.0091154,0.0097054,0.010256,0.010765,0.011229,0.011648,0.012019,0.012339,0.012609,0.012827,0.012991,0.013101,0.013157,0.013157,0.013103,0.012995,0.012832,0.012615,0.012347,0.012027,0.011657,0.011239,0.010774,0.010266,0.0097148,0.0091245,0.0084971,0.0078353,0.0071422,0.0064205,0.0056734,0.0049041,0.0041157,0.0033114,0.0024945,0.0016682,0.00083563,2.9157e-08,2.8537e-08,2.7918e-08,2.7301e-08,2.6684e-08,2.6069e-08,2.5454e-08,2.4839e-08,2.4225e-08,2.361e-08,2.2996e-08,2.2382e-08,2.1768e-08,2.1153e-08,2.0539e-08,1.9925e-08,1.9311e-08,1.8696e-08,1.8082e-08,1.7467e-08,1.6853e-08,1.6239e-08,1.5624e-08,1.5009e-08,1.4395e-08,1.3779e-08,1.3164e-08,1.2547e-08,1.193e-08,1.1312e-08,1.0693e-08,1.0072e-08,9.45e-09,8.8259e-09,8.1999e-09,7.5719e-09,6.9418e-09,6.3096e-09,5.6753e-09,5.0388e-09,4.4003e-09,3.7599e-09,3.1175e-09,2.4734e-09,1.8275e-09,1.1799e-09,5.3087e-10,-1.1971e-10,-7.719e-10
0.85,0.84985,0.84941,0.84871,0.84778,0.84664,0.84533,0.84387,0.84229,0.84063,0.8389,0.83715,0.83539,0.83365,0.83195,0.83033,0.82881,0.82739,0.82611,0.82498,0.82402,0.82323,0.82262,0.82221,0.82201,0.822,0.82219,0.82259,0.82318,0.82396,0.82492,0.82604,0.82731,0.82872,0.83024,0.83186,0.83356,0.8353,0.83707,0.83883,0.84056,0.84224,0.84382,0.84529,0.84662,0.84776,0.8487,0.84941,0.84985,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.84985,0.84941,0.84871,0.84778,0.84664,0.84533,0.84387,0.84229,0.84063,0.8389,0.83715,0.83539,0.83365,0.83195,0.83033,0.82881,0.82739,0.82611,0.82498,0.82402,0.82323,0.82262,0.82221,0.82201,0.822,0.82219,0.82259,0.82318,0.82396,0.82492,0.82604,0.82731,0.82872,0.83024,0.83186,0.83356,0.8353,0.83707,0.83883,0.84056,0.84224,0.84382,0.84529,0.84662,0.84776,0.8487,0.84941,0.84985,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,0.27839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919,1.3919
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516,0.83516
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
